"Lot: Source: Account Name","Lot: Food Rescue Program","Distribution Record: Amount","Pantry Product: Weight (in pounds)","Distribution Record: Cost","Distribution Record: Product Inventory Record ID 18","Product Package ID 18","Distribution Record: Created Date","Distribution Record: Last Modified Date","Product Package: Product Package Name","Pantry Product: Product"
"Greater Boston Food Bank","Weekly Account","2.00","40.00","0.00","a0tVO00000ngfQjYAI","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Chicken Drumsticks 8/5lb"
"Greater Boston Food Bank","Weekly Account","22.00","40.00","0.00","a0tVO00000ngICRYA2","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Chicken Drumsticks 8/5lb"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000ngf8zYAA","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Chicken Drumsticks 8/5lb"
"Greater Boston Food Bank","Weekly Account","18.00","22.00","0.00","a0tVO00000ngfk5YAA","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","6.00","22.00","0.00","a0tVO00000ngftlYAA","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","12.00","22.00","0.00","a0tVO00000ngffFYAQ","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","80.00","10.00","0.00","a0tVO00000ngg0DYAQ","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","32.00","15.00","0.00","a0tVO00000ngg1pYAA","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Pepper Red 15lb"
"Greater Boston Food Bank","Weekly Account","18.00","40.00","0.00","a0tVO00000nge9iYAA","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Plantains"
"Encore Boston Harbor","","22.00","33.00","0.00","a0tVO00000nggBVYAY","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Red Beans and Rice"
"Greater Boston Food Bank","Weekly Account","30.00","40.00","0.00","a0tVO00000nggGPYAY","a1dVO000005Y1q1YAC","2/18/2026","2/18/2026","Bulk EBCSK 2026-02-02","Yucca Root 40lb"
"Greater Boston Food Bank","Weekly Account","20.00","40.00","0.00","a0tVO00000nm6IFYAY","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","2.00","24.00","0.00","a0tVO00000nm4EsYAI","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","2.00","24.00","0.00","a0tVO00000nm8n3YAA","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","16.00","24.00","0.00","a0tVO00000nm8tVYAQ","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","18.00","10.00","505.08","a0tVO00000nlvzYYAQ","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Chicken Breast 10/1lb"
"Greater Boston Food Bank","Weekly Account","5.00","40.00","0.00","a0tVO00000nlrXlYAI","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Fish, Fillets 20/2lbs"
"Greater Boston Food Bank","Weekly Account","45.00","10.00","0.00","a0tVO00000nm9hVYAQ","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","80.00","10.00","0.00","a0tVO00000nm9pZYAQ","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","16.00","25.00","0.00","a0tVO00000nkgmWYAQ","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","10.00","40.00","0.00","a0tVO00000nlzzwYAA","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","13.00","25.00","0.00","a0tVO00000nm8K4YAI","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","7.00","25.00","0.00","a0tVO00000nmAFNYA2","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","24.00","40.00","0.00","a0tVO00000nkaCPYAY","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Plantains"
"Greater Boston Food Bank","Weekly Account","15.00","16.00","0.00","a0tVO00000nm7e7YAA","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Pork Tenderloins Boneless 8/1.8lb"
"Greater Boston Food Bank","Weekly Account","30.00","40.00","0.00","a0tVO00000nlxjbYAA","a1dVO000005ei4HYAQ","2/19/2026","2/19/2026","Bulk EBCSK 2026-02-09","Yucca Root 40lb"
"Greater Boston Food Bank","Weekly Account","4.00","24.00","0.00","a0tVO00000omzdtYAA","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Beans Black Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","5.00","24.00","0.00","a0tVO00000omLodYAE","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Beans Pinto Dry 12/2lb"
"Greater Boston Food Bank","Weekly Account","9.00","24.00","0.00","a0tVO00000omzqnYAA","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Beans Pinto Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","50.00","25.00","0.00","a0tVO00000omjZ9YAI","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Beets Red 25lb"
"Greater Boston Food Bank","Weekly Account","6.00","40.00","0.00","a0tVO00000on025YAA","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Chicken Breast 10/4lb"
"Greater Boston Food Bank","Weekly Account","3.00","40.80","0.00","a0tVO00000omHrPYAU","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Chicken Drumstick 24/1.7lb"
"Greater Boston Food Bank","Weekly Account","2.00","40.80","0.00","a0tVO00000on0A9YAI","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Chicken Drumstick 24/1.7lb"
"Greater Boston Food Bank","Weekly Account","8.00","37.00","0.00","a0tVO00000omMStYAM","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","10.00","37.00","0.00","a0tVO00000omNc0YAE","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","6.00","37.00","0.00","a0tVO00000on0IDYAY","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","3.00","20.00","0.00","a0tVO00000on0enYAA","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Fish Sole 10/2lb"
"Boston Area Gleaners CSA","","20.00","35.00","0.00","a0tVO00000omZ8TYAU","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Lemon 75ct"
"Greater Boston Food Bank","Weekly Account","45.00","10.00","0.00","a0tVO00000on0lFYAQ","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","80.00","10.00","0.00","a0tVO00000on0tJYAQ","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Mangoes Red"
"Boston Area Gleaners CSA","","37.00","40.00","0.00","a0tVO00000on12zYAA","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Oranges"
"Boston Area Gleaners CSA","","3.00","40.00","0.00","a0tVO00000omHpqYAE","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Oranges"
"Encore Boston Harbor","","44.00","33.00","0.00","a0tVO00000ombtQYAQ","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Red Beans and Rice"
"Greater Boston Food Bank","Weekly Account","40.00","40.00","0.00","a0tVO00000on1B3YAI","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Sweet Potato"
"Greater Boston Food Bank","Weekly Account","18.00","24.00","0.00","a0tVO00000on1RBYAY","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Vegetable Broth 12/32oz"
"Greater Boston Food Bank","Weekly Account","17.00","24.00","0.00","a0tVO00000on1KjYAI","a1dVO000005ysHBYAY","3/5/2026","3/5/2026","Bulk EBCSK 2026-03-02","Vegetable Broth 12/32oz"
"Greater Boston Food Bank","Weekly Account","4.00","10.00","0.00","a0tVO00000pVZx1YAG","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Beef Ground 10/1lb"
"Greater Boston Food Bank","Weekly Account","13.00","48.00","0.00","a0tVO00000pVROVYA4","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Carrots 16/3lb"
"Greater Boston Food Bank","Weekly Account","12.00","48.00","0.00","a0tVO00000pVbFdYAK","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Carrots 16/3lb"
"Greater Boston Food Bank","Weekly Account","2.00","10.00","0.00","a0tVO00000pVGwJYAW","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Fish Perch 10/1lb"
"Greater Boston Food Bank","Weekly Account","1.00","10.00","0.00","a0tVO00000pVbU9YAK","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Fish Perch 10/1lb"
"Greater Boston Food Bank","Weekly Account","45.00","10.00","0.00","a0tVO00000pUCCsYAO","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Limes 36ct"
"Greater Boston Food Bank","Weekly Account","9.00","40.00","0.00","a0tVO00000pVcMzYAK","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Masa Flour 10/4lb"
"Greater Boston Food Bank","Weekly Account","11.00","40.00","0.00","a0tVO00000pVcA5YAK","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Masa Flour 10/4lb"
"Greater Boston Food Bank","Weekly Account","10.00","40.00","0.00","a0tVO00000pUuZ1YAK","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Masa Flour 10/4lb"
"Greater Boston Food Bank","Weekly Account","10.00","40.00","0.00","a0tVO00000pVPjBYAW","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Masa Flour 10/4lb"
"Greater Boston Food Bank","Weekly Account","20.00","40.00","0.00","a0tVO00000pVcTRYA0","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","20.00","20.00","0.00","a0tVO00000pVYrJYAW","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Parsnips Loose 20lb"
"Greater Boston Food Bank","Weekly Account","70.00","10.00","0.00","a0tVO00000pVcejYAC","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Rice 6/24oz"
"Boston Area Gleaners CSA","","35.00","9.00","0.00","a0tVO00000pVagDYAS","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Tomato Grape  12/1pt"
"Greater Boston Food Bank","Weekly Account","18.00","12.00","0.00","a0tVO00000pVdCbYAK","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Turkey Ground 12/1lb"
"Greater Boston Food Bank","Weekly Account","10.00","12.00","0.00","a0tVO00000pUfhuYAC","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Turkey Ground 12/1lb"
"Greater Boston Food Bank","Weekly Account","36.00","40.00","0.00","a0tVO00000pUnilYAC","a1dVO0000065h8vYAA","3/12/2026","3/12/2026","Bulk EBCSK 2026-03-09","Yucca Root 40lb"
"Greater Boston Food Bank","Weekly Account","35.00","36.00","0.00","a0tVO00000pzlkeYAA","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Apple 12/3lb"
"Greater Boston Food Bank","Weekly Account","17.00","24.00","0.00","a0tVO00000pzGfeYAE","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Beans Black Dry 24/1lb"
"Boston Area Gleaners CSA","","16.00","25.00","0.00","a0tVO00000pz7tgYAA","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Carrots Loose 25lb"
"Greater Boston Food Bank","Weekly Account","24.00","36.00","0.00","a0tVO00000pzgmaYAA","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Chayote 48ct"
"Greater Boston Food Bank","Weekly Account","2.00","20.00","0.00","a0tVO00000pznb7YAA","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Fish Sole 10/2lb"
"Greater Boston Food Bank","Weekly Account","12.00","20.00","0.00","a0tVO00000pzeeIYAQ","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Fish Sole 10/2lb"
"Greater Boston Food Bank","Weekly Account","15.00","20.00","0.00","a0tVO00000pzNX2YAM","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Fish Sole 10/2lb"
"Greater Boston Food Bank","Weekly Account","4.00","21.00","0.00","a0tVO00000pznhZYAQ","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Fish White 7/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","24.00","0.00","a0tVO00000pzMr7YAE","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Lentils Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","16.00","24.00","0.00","a0tVO00000pznpdYAA","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Lentils Dry 24/1lb"
"Greater Boston Food Bank","Weekly Account","30.00","10.00","0.00","a0tVO00000pzPoyYAE","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Limes 36ct"
"Greater Boston Food Bank","Whole Pallet Orders","20.00","20.00","0.00","a0tVO00000pzhlsYAA","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Pasta Elbow Macaroni 20/1lb"
"Greater Boston Food Bank","Weekly Account","40.00","11.00","0.00","a0tVO00000pzoIfYAI","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Pepper Red Sweet 11lb"
"Greater Boston Food Bank","Weekly Account","3.00","16.00","0.00","a0tVO00000pzoaPYAQ","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Pork Tenderloins Boneless 8/1.8lb"
"Greater Boston Food Bank","Weekly Account","3.00","16.00","0.00","a0tVO00000pzXPvYAM","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Pork Tenderloins Boneless 8/1.8lb"
"Greater Boston Food Bank","Weekly Account","4.00","16.00","0.00","a0tVO00000pzoSLYAY","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Pork Tenderloins Boneless 8/1.8lb"
"Boston Area Gleaners CSA","","36.00","50.00","0.00","a0tVO00000pzipzYAA","a1dVO000006Cpg1YAC","3/19/2026","3/19/2026","Bulk EBCSK 2026-03-16","Potatoes 50lb"
"","","","36.00","","","a1dVO000006QJwPYAW","","","Bulk EBCSK 2026-03-30","Apple 12/3lb"
"Greater Boston Food Bank","Weekly Account","20.00","25.00","0.00","a0tVO00000qVNdXYAW","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Avocado 25lb"
"Boston Area Gleaners CSA","","24.00","25.00","0.00","a0tVO00000qVPSPYA4","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Beets Red 25lb"
"Boston Area Gleaners CSA","","38.00","50.00","0.00","a0tVO00000qVPYrYAO","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Celery 30ct 50lb"
"Boston Area Gleaners CSA","","10.00","50.00","0.00","a0tVO00000qV0nXYAS","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Celery 30ct 50lb"
"Greater Boston Food Bank","Weekly Account","6.00","37.00","0.00","a0tVO00000qVQ1tYAG","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","7.00","37.00","0.00","a0tVO00000qUtm3YAC","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","37.00","0.00","a0tVO00000qVPozYAG","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","6.00","37.00","0.00","a0tVO00000qUVWoYAO","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","10.00","37.00","0.00","a0tVO00000qVPiXYAW","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Chicken Drumsticks 12/3lb"
"Greater Boston Food Bank","Weekly Account","5.00","40.00","0.00","a0tVO00000qVQ8LYAW","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Chicken Drumsticks 8/5lb"
"Greater Boston Food Bank","Weekly Account","7.00","22.00","0.00","a0tVO00000qUXyKYAW","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","9.00","22.00","0.00","a0tVO00000qVQRhYAO","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","14.00","22.00","0.00","a0tVO00000qVQJdYAO","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Eggs Medium 15/1 dozen"
"Greater Boston Food Bank","Weekly Account","4.00","19.00","0.00","a0tVO00000qVQgDYAW","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Grits 12/24oz"
"Greater Boston Food Bank","Weekly Account","31.00","19.00","0.00","a0tVO00000qUgrzYAC","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Grits 12/24oz"
"Greater Boston Food Bank","Weekly Account","20.00","25.00","0.00","a0tVO00000qUarLYAS","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Onion 25lb"
"Greater Boston Food Bank","Weekly Account","27.00","15.00","0.00","a0tVO00000qVIh5YAG","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Pepper Red 15lb"
"Greater Boston Food Bank","Weekly Account","24.00","40.00","0.00","a0tVO00000qUoSvYAK","a1dVO000006JhqbYAC","3/26/2026","3/26/2026","Bulk EBCSK 2026-3-23","Yucca Root 40lb"
"Greater Boston Food Bank","Weekly Account","2.00","40.00","0.00","a0tVO00000oFchtYAC","a1dVO000005uBE2YAM","2/26/2026","2/26/2026","Bulk First Parish 2025-02-25","Apples Loose 40lb"
"Greater Boston Food Bank","Weekly Account","3.00","18.00","0.00","a0tVO00000oFxB3YAK","a1dVO000005uBE2YAM","2/26/2026","2/26/2026","Bulk First Parish 2025-02-25","Nectarine 18lb"
"Greater Boston Food Bank","Weekly Account","2.00","40.00","0.00","a0tVO00000oFxHVYA0","a1dVO000005uBE2YAM","2/26/2026","2/26/2026","Bulk First Parish 2025-02-25","Oranges"
"Boston Area Gleaners CSA","","1.00","40.00","0.00","a0tVO00000oFxKjYAK","a1dVO000005uBE2YAM","2/26/2026","2/26/2026","Bulk First Parish 2025-02-25","Pears Fresh 40lb"
"Boston Area Gleaners CSA","","1.00","3.75","0.00","a0tVO00000oFxW1YAK","a1dVO000005uBE2YAM","2/26/2026","2/26/2026","Bulk First Parish 2025-02-25","Salad Mix 12/5oz"
"Boston Area Gleaners CSA","","1.00","9.00","0.00","a0tVO00000oFfNsYAK","a1dVO000005uBE2YAM","2/26/2026","2/26/2026","Bulk First Parish 2025-02-25","Tomato Grape  12/1pt"
"Greater Boston Food Bank","Weekly Account","1.00","36.00","0.00","a0tVO00000Yt4ozYAB","a1dVO0000039kLFYAY","7/2/2025","7/2/2025","Bulk First Parish 2025-07-01","Apple 12/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","10.00","0.00","a0tVO00000Yt4qbYAB","a1dVO0000039kLFYAY","7/2/2025","7/2/2025","Bulk First Parish 2025-07-01","Cucumbers Cello Medium"
"Boston Area Gleaners CSA","","1.00","3.75","0.00","a0tVO00000YsyGbYAJ","a1dVO0000039kLFYAY","7/2/2025","7/2/2025","Bulk First Parish 2025-07-01","Lettuce 12/5oz"
"Boston Area Gleaners CSA","","2.00","40.00","0.00","a0tVO00000Yt4U3YAJ","a1dVO0000039kLFYAY","7/2/2025","7/2/2025","Bulk First Parish 2025-07-01","Oranges Navel"
"Boston Area Gleaners CSA","","1.00","40.00","0.00","a0tVO00000Yt58LYAR","a1dVO0000039kLFYAY","7/2/2025","7/2/2025","Bulk First Parish 2025-07-01","Pears Fresh 40lb"
"Greater Boston Food Bank","Weekly Account","1.00","11.00","0.00","a0tVO00000YsZOcYAN","a1dVO0000039kLFYAY","7/2/2025","7/2/2025","Bulk First Parish 2025-07-01","Pepper Red Sweet 11lb"
"Greater Boston Food Bank","Weekly Account","1.00","36.00","0.00","a0tVO00000Znzw3YAB","a1dVO000003C8svYAC","7/17/2025","7/17/2025","Bulk First Parish 2025-07-08","Apple 12/3lb"
"State Garden","","1.00","3.75","0.00","a0tVO00000Zo0ezYAB","a1dVO000003C8svYAC","7/17/2025","7/17/2025","Bulk First Parish 2025-07-08","Lettuce 12/5oz"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000Zo0jpYAB","a1dVO000003C8svYAC","7/17/2025","7/17/2025","Bulk First Parish 2025-07-08","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","2.00","15.00","0.00","a0tVO00000a5hAwYAI","a1dVO000003ErIrYAK","7/22/2025","7/22/2025","Bulk First Parish 2025-07-15","Cucumbers European Wrapped 12ct"
"Greater Boston Food Bank","Weekly Account","3.00","10.00","0.00","a0tVO00000a5JABYA2","a1dVO000003ErIrYAK","7/22/2025","7/22/2025","Bulk First Parish 2025-07-15","Mangoes Red"
"Greater Boston Food Bank","Weekly Account","2.00","25.00","0.00","a0tVO00000a62yXYAQ","a1dVO000003ErIrYAK","7/22/2025","7/22/2025","Bulk First Parish 2025-07-15","Pepper Green 25lb"
"Greater Boston Food Bank","Weekly Account","1.00","20.00","0.00","a0tVO00000a68PZYAY","a1dVO000003ErIrYAK","7/22/2025","7/22/2025","Bulk First Parish 2025-07-15","Squash Zucchini 20lb"
"Greater Boston Food Bank","Weekly Account","2.00","36.00","0.00","a0tVO00000aIC9FYAW","a1dVO000003HMwrYAG","7/25/2025","7/25/2025","Bulk First Parish 2025-07-22","Apple 12/3lb"
"Greater Boston Food Bank","Weekly Account","2.00","15.00","0.00","a0tVO00000aICIvYAO","a1dVO000003HMwrYAG","7/25/2025","7/25/2025","Bulk First Parish 2025-07-22","Cucumbers European Wrapped 12ct"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000aICPNYA4","a1dVO000003HMwrYAG","7/25/2025","7/25/2025","Bulk First Parish 2025-07-22","Oranges Navel"
"Boston Area Gleaners CSA","","1.00","20.00","0.00","a0tVO00000aI2bLYAS","a1dVO000003HMwrYAG","7/25/2025","7/25/2025","Bulk First Parish 2025-07-22","Tomatoes, Loose"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000aI7xaYAC","a1dVO000003HMwrYAG","7/25/2025","7/25/2025","Bulk First Parish 2025-07-22","Watermelons Fresh 3-5ct"
"Greater Boston Food Bank","Weekly Account","2.00","36.00","0.00","a0tVO00000aeRPlYAM","a1dVO000003K5gDYAS","7/31/2025","7/31/2025","Bulk First Parish 2025-07-29","Apple 12/3lb"
"Boston Area Gleaners CSA","","1.00","3.75","0.00","a0tVO00000aeRWDYA2","a1dVO000003K5gDYAS","7/31/2025","7/31/2025","Bulk First Parish 2025-07-29","Lettuce 12/5oz"
"Greater Boston Food Bank","Weekly Account","2.00","40.00","0.00","a0tVO00000aeRb3YAE","a1dVO000003K5gDYAS","7/31/2025","7/31/2025","Bulk First Parish 2025-07-29","Oranges Navel"
"Greater Boston Food Bank","Weekly Account","1.00","11.00","0.00","a0tVO00000aeF0RYAU","a1dVO000003K5gDYAS","7/31/2025","7/31/2025","Bulk First Parish 2025-07-29","Pepper Red Sweet 11lb"
"Boston Area Gleaners CSA","","1.00","11.00","0.00","a0tVO00000aeRkjYAE","a1dVO000003K5gDYAS","7/31/2025","7/31/2025","Bulk First Parish 2025-07-29","Tomatoes Cluster 11lb"
"Greater Boston Food Bank","Weekly Account","2.00","36.00","0.00","a0tVO00000cSV7pYAG","a1dVO000003M653YAC","8/27/2025","8/27/2025","Bulk First Parish 2025-08-05","Apple 12/3lb"
"Greater Boston Food Bank","Weekly Account","1.00","40.00","0.00","a0tVO00000cSV9RYAW","a1dVO000003M653YAC","8/27/2025","8/27/2025","Bulk First Parish 2025-08-05","Cucumber 40lb"
